id,created_at,load_type,volt,frequency,power_factor,current,power,energy
850,2023-07-10T19:08:34+00:00,2.4 AMP Mobile charger,233.0,49.9,0.41,0.1,9.4,0.19
848,2023-07-10T19:08:32+00:00,2.4 AMP Mobile charger,233.0,50.0,0.41,0.1,9.4,0.19
846,2023-07-10T19:08:30+00:00,2.4 AMP Mobile charger,233.0,50.0,0.41,0.1,9.4,0.19
844,2023-07-10T19:08:28+00:00,2.4 AMP Mobile charger,233.0,50.0,0.41,0.1,9.4,0.19
842,2023-07-10T19:08:26+00:00,2.4 AMP Mobile charger,233.0,49.9,0.41,0.1,9.4,0.19
840,2023-07-10T19:08:24+00:00,2.4 AMP Mobile charger,233.2,49.9,0.41,0.1,9.4,0.19
832,2023-07-10T19:08:16+00:00,2.4 AMP Mobile charger,233.3,50.0,0.41,0.1,9.4,0.19
873,2023-07-10T19:08:58+00:00,Orpat OEK-8137 Cordless kettle,232.7,50.0,1.0,5.77,1342.5,0.3
875,2023-07-10T19:09:00+00:00,Orpat OEK-8137 Cordless kettle,232.7,50.0,1.0,5.77,1342.4,0.3
877,2023-07-10T19:09:02+00:00,Orpat OEK-8137 Cordless kettle,232.7,49.9,1.0,5.77,1341.9,0.3
879,2023-07-10T19:09:04+00:00,Orpat OEK-8137 Cordless kettle,232.7,50.0,1.0,5.77,1341.4,0.3
881,2023-07-10T19:09:06+00:00,Orpat OEK-8137 Cordless kettle,232.5,50.0,1.0,5.76,1339.4,0.3
883,2023-07-10T19:09:08+00:00,Orpat OEK-8137 Cordless kettle,232.5,49.9,1.0,5.76,1339.6,0.3
885,2023-07-10T19:09:10+00:00,Orpat OEK-8137 Cordless kettle,232.5,50.0,1.0,5.76,1340.5,0.3
887,2023-07-10T19:09:13+00:00,Orpat OEK-8137 Cordless kettle,232.5,50.0,1.0,5.76,1340.4,0.3
889,2023-07-10T19:09:15+00:00,Orpat OEK-8137 Cordless kettle,232.5,50.0,1.0,5.76,1339.3,0.3
891,2023-07-10T19:09:17+00:00,Orpat OEK-8137 Cordless kettle,232.4,49.9,1.0,5.76,1338.3,0.3
893,2023-07-10T19:09:19+00:00,Orpat OEK-8137 Cordless kettle,232.3,49.9,1.0,5.76,1337.3,0.3
895,2023-07-10T19:09:21+00:00,Orpat OEK-8137 Cordless kettle,232.3,49.9,1.0,5.76,1337.5,0.3
897,2023-07-10T19:09:23+00:00,Orpat OEK-8137 Cordless kettle,232.3,49.9,1.0,5.76,1337.1,0.31
899,2023-07-10T19:09:25+00:00,Orpat OEK-8137 Cordless kettle,232.2,49.9,1.0,5.76,1336.2,0.31
901,2023-07-10T19:09:27+00:00,Orpat OEK-8137 Cordless kettle,232.1,50.0,1.0,5.75,1335.2,0.31
903,2023-07-10T19:09:29+00:00,Orpat OEK-8137 Cordless kettle,232.1,49.9,1.0,5.75,1335.0,0.31
905,2023-07-10T19:09:31+00:00,Orpat OEK-8137 Cordless kettle,231.9,49.9,1.0,5.75,1333.4,0.31
907,2023-07-10T19:09:33+00:00,Orpat OEK-8137 Cordless kettle,231.9,49.9,1.0,5.75,1333.2,0.31
909,2023-07-10T19:09:35+00:00,Orpat OEK-8137 Cordless kettle,232.1,50.0,1.0,5.75,1335.5,0.31
911,2023-07-10T19:09:37+00:00,Orpat OEK-8137 Cordless kettle,232.1,49.9,1.0,5.75,1335.5,0.31
913,2023-07-10T19:09:39+00:00,Orpat OEK-8137 Cordless kettle,232.1,49.9,1.0,5.75,1335.6,0.31
915,2023-07-10T19:09:41+00:00,Orpat OEK-8137 Cordless kettle,232.1,50.0,1.0,5.75,1335.2,0.31
914,2023-07-10T19:09:39+00:00,2.4 AMP Mobile charger,232.3,49.9,0.41,0.1,9.4,0.19
912,2023-07-10T19:09:37+00:00,2.4 AMP Mobile charger,232.3,49.9,0.41,0.1,9.4,0.19
910,2023-07-10T19:09:35+00:00,2.4 AMP Mobile charger,232.3,49.9,0.41,0.1,9.4,0.19
908,2023-07-10T19:09:33+00:00,2.4 AMP Mobile charger,232.1,49.9,0.41,0.1,9.4,0.19
906,2023-07-10T19:09:31+00:00,2.4 AMP Mobile charger,232.1,50.0,0.41,0.1,9.4,0.19
904,2023-07-10T19:09:29+00:00,2.4 AMP Mobile charger,232.3,49.9,0.41,0.1,9.4,0.19
900,2023-07-10T19:09:25+00:00,2.4 AMP Mobile charger,232.4,49.9,0.41,0.1,9.4,0.19
898,2023-07-10T19:09:23+00:00,2.4 AMP Mobile charger,232.5,50.0,0.41,0.1,9.4,0.19
896,2023-07-10T19:09:21+00:00,2.4 AMP Mobile charger,232.5,49.9,0.42,0.1,9.4,0.19
894,2023-07-10T19:09:19+00:00,2.4 AMP Mobile charger,232.5,49.9,0.41,0.1,9.4,0.19
892,2023-07-10T19:09:17+00:00,2.4 AMP Mobile charger,232.6,49.9,0.42,0.1,9.4,0.19
890,2023-07-10T19:09:15+00:00,2.4 AMP Mobile charger,232.7,50.0,0.42,0.1,9.4,0.19
888,2023-07-10T19:09:13+00:00,2.4 AMP Mobile charger,232.8,49.9,0.42,0.1,9.4,0.19
886,2023-07-10T19:09:10+00:00,2.4 AMP Mobile charger,232.8,50.0,0.42,0.1,9.4,0.19
884,2023-07-10T19:09:08+00:00,2.4 AMP Mobile charger,232.7,49.9,0.41,0.1,9.4,0.19
882,2023-07-10T19:09:06+00:00,2.4 AMP Mobile charger,232.7,49.9,0.41,0.1,9.4,0.19
880,2023-07-10T19:09:04+00:00,2.4 AMP Mobile charger,232.9,49.9,0.42,0.1,9.4,0.19
878,2023-07-10T19:09:02+00:00,2.4 AMP Mobile charger,232.9,50.0,0.42,0.1,9.4,0.19
876,2023-07-10T19:09:00+00:00,2.4 AMP Mobile charger,232.9,49.9,0.42,0.1,9.4,0.19
874,2023-07-10T19:08:58+00:00,2.4 AMP Mobile charger,232.9,50.0,0.42,0.1,9.4,0.19
917,2023-07-10T19:09:43+00:00,Orpat OEK-8137 Cordless kettle,232.1,49.9,1.0,5.76,1335.8,0.31
919,2023-07-10T19:09:45+00:00,Orpat OEK-8137 Cordless kettle,232.1,49.9,1.0,5.75,1335.4,0.31
921,2023-07-10T19:09:47+00:00,Orpat OEK-8137 Cordless kettle,232.2,49.9,1.0,5.76,1336.4,0.31
923,2023-07-10T19:09:49+00:00,Orpat OEK-8137 Cordless kettle,232.1,49.9,1.0,5.75,1335.6,0.31
925,2023-07-10T19:09:51+00:00,Orpat OEK-8137 Cordless kettle,232.1,49.9,1.0,5.75,1335.1,0.32
927,2023-07-10T19:09:53+00:00,Orpat OEK-8137 Cordless kettle,231.9,49.9,1.0,5.75,1333.3,0.32
929,2023-07-10T19:09:55+00:00,Orpat OEK-8137 Cordless kettle,231.8,49.9,1.0,5.75,1332.1,0.32
931,2023-07-10T19:09:57+00:00,Orpat OEK-8137 Cordless kettle,231.9,50.0,1.0,5.75,1333.0,0.32
933,2023-07-10T19:09:59+00:00,Orpat OEK-8137 Cordless kettle,231.9,50.0,1.0,5.74,1331.7,0.32
935,2023-07-10T19:10:01+00:00,Orpat OEK-8137 Cordless kettle,232.0,50.0,1.0,5.75,1333.0,0.32
937,2023-07-10T19:10:03+00:00,Orpat OEK-8137 Cordless kettle,232.2,49.9,1.0,5.75,1334.4,0.32
939,2023-07-10T19:10:05+00:00,Orpat OEK-8137 Cordless kettle,232.1,50.0,1.0,5.75,1334.6,0.32
941,2023-07-10T19:10:07+00:00,Orpat OEK-8137 Cordless kettle,232.2,50.0,1.0,5.75,1335.3,0.32
943,2023-07-10T19:10:09+00:00,Orpat OEK-8137 Cordless kettle,232.2,50.0,1.0,5.75,1335.4,0.32
945,2023-07-10T19:10:11+00:00,Orpat OEK-8137 Cordless kettle,233.1,49.9,1.0,5.77,1345.0,0.32
947,2023-07-10T19:10:13+00:00,Orpat OEK-8137 Cordless kettle,233.2,49.9,1.0,5.78,1346.8,0.32
949,2023-07-10T19:10:15+00:00,Orpat OEK-8137 Cordless kettle,233.5,50.0,1.0,5.79,1350.9,0.32
951,2023-07-10T19:10:17+00:00,Orpat OEK-8137 Cordless kettle,233.6,50.0,1.0,5.79,1352.9,0.32
953,2023-07-10T19:10:19+00:00,Orpat OEK-8137 Cordless kettle,233.7,49.9,1.0,5.8,1354.2,0.33
955,2023-07-10T19:10:21+00:00,Orpat OEK-8137 Cordless kettle,233.8,49.9,1.0,5.8,1355.0,0.33
957,2023-07-10T19:10:24+00:00,Orpat OEK-8137 Cordless kettle,233.9,49.9,1.0,5.8,1355.9,0.33
959,2023-07-10T19:10:26+00:00,Orpat OEK-8137 Cordless kettle,233.8,49.9,1.0,5.8,1355.1,0.33
961,2023-07-10T19:10:28+00:00,Orpat OEK-8137 Cordless kettle,233.9,50.0,1.0,5.8,1356.0,0.33
922,2023-07-10T19:09:47+00:00,2.4 AMP Mobile charger,232.4,49.9,0.41,0.1,9.4,0.19
920,2023-07-10T19:09:45+00:00,2.4 AMP Mobile charger,232.3,49.9,0.41,0.1,9.5,0.19
918,2023-07-10T19:09:43+00:00,2.4 AMP Mobile charger,232.4,49.9,0.41,0.1,9.4,0.19
956,2023-07-10T19:10:21+00:00,2.4 AMP Mobile charger,234.0,50.0,0.41,0.1,9.4,0.19
954,2023-07-10T19:10:19+00:00,2.4 AMP Mobile charger,233.9,50.0,0.41,0.1,9.4,0.19
950,2023-07-10T19:10:15+00:00,2.4 AMP Mobile charger,233.7,50.0,0.41,0.1,9.4,0.19
948,2023-07-10T19:10:13+00:00,2.4 AMP Mobile charger,233.4,50.0,0.41,0.1,9.5,0.19
946,2023-07-10T19:10:11+00:00,2.4 AMP Mobile charger,233.3,49.9,0.41,0.1,9.4,0.19
944,2023-07-10T19:10:09+00:00,2.4 AMP Mobile charger,232.4,50.0,0.41,0.1,9.4,0.19
942,2023-07-10T19:10:07+00:00,2.4 AMP Mobile charger,232.4,50.0,0.41,0.1,9.4,0.19
940,2023-07-10T19:10:05+00:00,2.4 AMP Mobile charger,232.4,50.0,0.41,0.1,9.4,0.19
938,2023-07-10T19:10:03+00:00,2.4 AMP Mobile charger,232.4,49.9,0.41,0.1,9.4,0.19
936,2023-07-10T19:10:01+00:00,2.4 AMP Mobile charger,232.2,49.9,0.41,0.1,9.4,0.19
934,2023-07-10T19:09:59+00:00,2.4 AMP Mobile charger,232.1,49.9,0.41,0.1,9.4,0.19
958,2023-07-10T19:10:24+00:00,2.4 AMP Mobile charger,234.1,50.0,0.41,0.1,9.4,0.19
930,2023-07-10T19:09:55+00:00,2.4 AMP Mobile charger,232.0,50.0,0.41,0.1,9.4,0.19
960,2023-07-10T19:10:26+00:00,2.4 AMP Mobile charger,234.0,49.9,0.41,0.1,9.5,0.19
926,2023-07-10T19:09:51+00:00,2.4 AMP Mobile charger,232.3,50.0,0.41,0.1,9.4,0.19
932,2023-07-10T19:09:57+00:00,2.4 AMP Mobile charger,232.1,49.9,0.41,0.1,9.4,0.19
963,2023-07-10T19:10:30+00:00,Orpat OEK-8137 Cordless kettle,233.9,50.0,1.0,5.8,1356.3,0.33
965,2023-07-10T19:10:32+00:00,Orpat OEK-8137 Cordless kettle,233.9,49.9,1.0,5.8,1357.0,0.33
967,2023-07-10T19:10:34+00:00,Orpat OEK-8137 Cordless kettle,233.9,50.0,1.0,5.8,1356.5,0.33
969,2023-07-10T19:10:36+00:00,Orpat OEK-8137 Cordless kettle,233.8,50.0,1.0,5.8,1354.4,0.33
971,2023-07-10T19:10:38+00:00,Orpat OEK-8137 Cordless kettle,233.7,50.0,1.0,5.79,1353.5,0.33
973,2023-07-10T19:10:40+00:00,Orpat OEK-8137 Cordless kettle,233.8,50.0,1.0,5.8,1354.7,0.33
975,2023-07-10T19:10:42+00:00,Orpat OEK-8137 Cordless kettle,233.8,50.0,1.0,5.8,1355.0,0.33
977,2023-07-10T19:10:44+00:00,Orpat OEK-8137 Cordless kettle,233.8,50.0,1.0,5.8,1355.1,0.34
979,2023-07-10T19:10:46+00:00,Orpat OEK-8137 Cordless kettle,233.7,50.0,1.0,5.79,1353.5,0.34
981,2023-07-10T19:10:48+00:00,Orpat OEK-8137 Cordless kettle,233.6,50.0,1.0,5.79,1352.8,0.34
983,2023-07-10T19:10:50+00:00,Orpat OEK-8137 Cordless kettle,233.5,50.0,1.0,5.79,1351.8,0.34
985,2023-07-10T19:10:52+00:00,Orpat OEK-8137 Cordless kettle,233.8,50.0,1.0,5.8,1354.9,0.34
987,2023-07-10T19:10:54+00:00,Orpat OEK-8137 Cordless kettle,233.9,50.0,1.0,5.8,1356.3,0.34
989,2023-07-10T19:10:56+00:00,Orpat OEK-8137 Cordless kettle,233.7,50.0,1.0,5.79,1353.5,0.34
991,2023-07-10T19:10:58+00:00,Orpat OEK-8137 Cordless kettle,233.9,50.0,1.0,5.8,1356.6,0.34
993,2023-07-10T19:11:00+00:00,Orpat OEK-8137 Cordless kettle,233.9,50.0,1.0,5.8,1356.6,0.34
995,2023-07-10T19:11:02+00:00,Orpat OEK-8137 Cordless kettle,234.0,50.0,1.0,5.8,1357.0,0.34
997,2023-07-10T19:11:04+00:00,Orpat OEK-8137 Cordless kettle,234.1,50.0,1.0,5.8,1358.7,0.34
999,2023-07-10T19:11:06+00:00,Orpat OEK-8137 Cordless kettle,234.2,50.0,1.0,5.81,1359.3,0.34
1001,2023-07-10T19:11:08+00:00,Orpat OEK-8137 Cordless kettle,234.2,50.0,1.0,5.8,1359.2,0.34
1003,2023-07-10T19:11:10+00:00,Orpat OEK-8137 Cordless kettle,234.2,50.0,1.0,5.8,1359.1,0.34
1005,2023-07-10T19:11:12+00:00,Orpat OEK-8137 Cordless kettle,234.0,50.0,1.0,5.8,1357.9,0.35
1006,2023-07-10T19:11:12+00:00,2.4 AMP Mobile charger,234.3,50.0,0.41,0.1,9.4,0.19
1004,2023-07-10T19:11:10+00:00,2.4 AMP Mobile charger,234.3,50.0,0.41,0.1,9.4,0.19
1002,2023-07-10T19:11:08+00:00,2.4 AMP Mobile charger,234.4,50.0,0.41,0.1,9.5,0.19
1000,2023-07-10T19:11:06+00:00,2.4 AMP Mobile charger,234.4,50.0,0.41,0.1,9.4,0.19
998,2023-07-10T19:11:04+00:00,2.4 AMP Mobile charger,234.4,50.0,0.41,0.1,9.4,0.19
996,2023-07-10T19:11:02+00:00,2.4 AMP Mobile charger,234.2,50.0,0.42,0.1,9.5,0.19
992,2023-07-10T19:10:58+00:00,2.4 AMP Mobile charger,234.2,50.0,0.41,0.1,9.4,0.19
990,2023-07-10T19:10:56+00:00,2.4 AMP Mobile charger,233.9,50.0,0.41,0.1,9.4,0.19
988,2023-07-10T19:10:54+00:00,2.4 AMP Mobile charger,234.1,50.0,0.42,0.1,9.4,0.19
986,2023-07-10T19:10:52+00:00,2.4 AMP Mobile charger,234.0,50.0,0.42,0.1,9.5,0.19
984,2023-07-10T19:10:50+00:00,2.4 AMP Mobile charger,233.8,50.0,0.41,0.1,9.4,0.19
982,2023-07-10T19:10:48+00:00,2.4 AMP Mobile charger,233.9,50.0,0.41,0.1,9.5,0.19
980,2023-07-10T19:10:46+00:00,2.4 AMP Mobile charger,233.9,50.0,0.41,0.1,9.4,0.19
976,2023-07-10T19:10:42+00:00,2.4 AMP Mobile charger,234.0,50.0,0.41,0.1,9.4,0.19
974,2023-07-10T19:10:40+00:00,2.4 AMP Mobile charger,234.0,50.0,0.41,0.1,9.4,0.19
972,2023-07-10T19:10:38+00:00,2.4 AMP Mobile charger,233.9,49.9,0.41,0.1,9.4,0.19
970,2023-07-10T19:10:36+00:00,2.4 AMP Mobile charger,234.0,50.0,0.41,0.1,9.4,0.19
968,2023-07-10T19:10:34+00:00,2.4 AMP Mobile charger,234.1,50.0,0.41,0.1,9.5,0.19
966,2023-07-10T19:10:32+00:00,2.4 AMP Mobile charger,234.2,49.9,0.41,0.1,9.5,0.19
964,2023-07-10T19:10:30+00:00,2.4 AMP Mobile charger,234.1,50.0,0.41,0.1,9.4,0.19
1007,2023-07-10T19:11:14+00:00,Orpat OEK-8137 Cordless kettle,234.1,50.0,1.0,5.8,1358.3,0.35
1009,2023-07-10T19:11:16+00:00,Orpat OEK-8137 Cordless kettle,234.2,50.0,1.0,5.81,1360.1,0.35
1011,2023-07-10T19:11:18+00:00,Orpat OEK-8137 Cordless kettle,234.3,50.0,1.0,5.81,1360.8,0.35
1013,2023-07-10T19:11:20+00:00,Orpat OEK-8137 Cordless kettle,234.2,50.0,1.0,5.81,1360.1,0.35
1015,2023-07-10T19:11:22+00:00,Orpat OEK-8137 Cordless kettle,234.2,50.0,1.0,5.81,1360.1,0.35
1017,2023-07-10T19:11:24+00:00,Orpat OEK-8137 Cordless kettle,234.3,50.0,1.0,5.81,1360.6,0.35
1019,2023-07-10T19:11:26+00:00,Orpat OEK-8137 Cordless kettle,234.2,50.0,1.0,5.81,1359.6,0.35
1021,2023-07-10T19:11:28+00:00,Orpat OEK-8137 Cordless kettle,234.1,50.0,1.0,5.8,1358.3,0.35
1023,2023-07-10T19:11:30+00:00,Orpat OEK-8137 Cordless kettle,234.2,50.0,1.0,5.81,1359.8,0.35
1025,2023-07-10T19:11:32+00:00,Orpat OEK-8137 Cordless kettle,234.2,50.0,1.0,5.81,1359.9,0.35
1027,2023-07-10T19:11:34+00:00,Orpat OEK-8137 Cordless kettle,234.2,50.0,1.0,5.81,1359.6,0.35
1029,2023-07-10T19:11:36+00:00,Orpat OEK-8137 Cordless kettle,234.2,50.0,1.0,5.81,1360.1,0.35
1031,2023-07-10T19:11:38+00:00,Orpat OEK-8137 Cordless kettle,234.3,50.0,1.0,5.81,1360.8,0.35
1033,2023-07-10T19:11:40+00:00,Orpat OEK-8137 Cordless kettle,234.4,50.0,1.0,5.81,1361.7,0.35
1035,2023-07-10T19:11:43+00:00,Orpat OEK-8137 Cordless kettle,234.4,50.0,1.0,5.81,1361.8,0.36
1037,2023-07-10T19:11:45+00:00,Orpat OEK-8137 Cordless kettle,234.5,50.0,1.0,5.81,1363.2,0.36
1039,2023-07-10T19:11:47+00:00,Orpat OEK-8137 Cordless kettle,234.7,50.0,1.0,5.82,1365.8,0.36
1041,2023-07-10T19:11:49+00:00,Orpat OEK-8137 Cordless kettle,234.5,50.0,1.0,5.81,1363.5,0.36
1043,2023-07-10T19:11:51+00:00,Orpat OEK-8137 Cordless kettle,234.4,50.0,1.0,5.81,1362.5,0.36
1045,2023-07-10T19:11:53+00:00,Orpat OEK-8137 Cordless kettle,234.4,50.0,1.0,5.81,1362.0,0.36
1047,2023-07-10T19:11:55+00:00,Orpat OEK-8137 Cordless kettle,234.3,50.0,1.0,5.81,1361.4,0.36
1049,2023-07-10T19:11:57+00:00,Orpat OEK-8137 Cordless kettle,234.3,50.0,1.0,5.81,1360.3,0.36
1051,2023-07-10T19:11:59+00:00,Orpat OEK-8137 Cordless kettle,234.2,50.0,1.0,5.81,1359.7,0.36
1036,2023-07-10T19:11:43+00:00,2.4 AMP Mobile charger,234.6,50.0,0.41,0.1,9.4,0.19
1034,2023-07-10T19:11:40+00:00,2.4 AMP Mobile charger,234.6,50.0,0.41,0.1,9.4,0.19
1032,2023-07-10T19:11:38+00:00,2.4 AMP Mobile charger,234.5,50.0,0.41,0.1,9.5,0.19
1030,2023-07-10T19:11:36+00:00,2.4 AMP Mobile charger,234.5,50.0,0.41,0.1,9.4,0.19
1050,2023-07-10T19:11:57+00:00,2.4 AMP Mobile charger,234.5,50.0,0.41,0.1,9.5,0.19
1046,2023-07-10T19:11:53+00:00,2.4 AMP Mobile charger,234.6,50.0,0.41,0.1,9.4,0.19
1044,2023-07-10T19:11:51+00:00,2.4 AMP Mobile charger,234.6,50.0,0.41,0.1,9.4,0.19
1042,2023-07-10T19:11:49+00:00,2.4 AMP Mobile charger,234.8,50.0,0.41,0.1,9.4,0.19
1040,2023-07-10T19:11:47+00:00,2.4 AMP Mobile charger,235.0,50.0,0.41,0.1,9.4,0.19
1022,2023-07-10T19:11:28+00:00,2.4 AMP Mobile charger,234.3,50.0,0.41,0.1,9.5,0.19
1020,2023-07-10T19:11:26+00:00,2.4 AMP Mobile charger,234.4,50.0,0.41,0.1,9.4,0.19
1018,2023-07-10T19:11:24+00:00,2.4 AMP Mobile charger,234.5,50.0,0.41,0.1,9.4,0.19
1016,2023-07-10T19:11:22+00:00,2.4 AMP Mobile charger,234.5,50.0,0.41,0.1,9.5,0.19
1014,2023-07-10T19:11:20+00:00,2.4 AMP Mobile charger,234.4,50.0,0.41,0.1,9.5,0.19
1012,2023-07-10T19:11:18+00:00,2.4 AMP Mobile charger,234.5,50.0,0.41,0.1,9.4,0.19
1010,2023-07-10T19:11:16+00:00,2.4 AMP Mobile charger,234.5,50.0,0.41,0.1,9.4,0.19
1008,2023-07-10T19:11:14+00:00,2.4 AMP Mobile charger,234.3,50.0,0.41,0.1,9.4,0.19
1028,2023-07-10T19:11:34+00:00,2.4 AMP Mobile charger,234.4,50.0,0.41,0.1,9.4,0.19
1026,2023-07-10T19:11:32+00:00,2.4 AMP Mobile charger,234.4,50.0,0.41,0.1,9.4,0.19
1053,2023-07-10T19:12:01+00:00,Orpat OEK-8137 Cordless kettle,234.2,50.0,1.0,5.8,1359.2,0.36
1055,2023-07-10T19:12:03+00:00,Orpat OEK-8137 Cordless kettle,234.1,50.0,1.0,5.8,1358.3,0.36
1057,2023-07-10T19:12:05+00:00,Orpat OEK-8137 Cordless kettle,234.0,50.0,1.0,5.8,1357.2,0.36
1059,2023-07-10T19:12:07+00:00,Orpat OEK-8137 Cordless kettle,236.3,50.0,1.0,1.66,408.4,0.36
1061,2023-07-10T19:12:09+00:00,Orpat OEK-8137 Cordless kettle,233.8,50.0,1.0,5.8,1354.8,0.37
1063,2023-07-10T19:12:11+00:00,Orpat OEK-8137 Cordless kettle,233.8,50.0,1.0,5.79,1354.7,0.37
1065,2023-07-10T19:12:13+00:00,Orpat OEK-8137 Cordless kettle,233.8,50.0,1.0,5.79,1353.1,0.37
1067,2023-07-10T19:12:15+00:00,Orpat OEK-8137 Cordless kettle,233.8,50.0,1.0,5.79,1352.5,0.37
1069,2023-07-10T19:12:17+00:00,Orpat OEK-8137 Cordless kettle,233.8,50.0,1.0,5.78,1351.6,0.37
1071,2023-07-10T19:12:19+00:00,Orpat OEK-8137 Cordless kettle,233.9,50.0,1.0,5.78,1352.6,0.37
1073,2023-07-10T19:12:21+00:00,Orpat OEK-8137 Cordless kettle,234.2,50.0,1.0,5.79,1355.8,0.37
1075,2023-07-10T19:12:23+00:00,Orpat OEK-8137 Cordless kettle,234.4,50.0,1.0,5.8,1358.5,0.37
1077,2023-07-10T19:12:25+00:00,Orpat OEK-8137 Cordless kettle,234.4,50.0,1.0,5.8,1358.2,0.37
1079,2023-07-10T19:12:27+00:00,Orpat OEK-8137 Cordless kettle,234.3,50.0,1.0,5.8,1357.6,0.37
1081,2023-07-10T19:12:29+00:00,Orpat OEK-8137 Cordless kettle,234.3,50.0,1.0,5.79,1356.5,0.37
1083,2023-07-10T19:12:31+00:00,Orpat OEK-8137 Cordless kettle,234.2,50.0,1.0,5.79,1356.9,0.37
1085,2023-07-10T19:12:33+00:00,Orpat OEK-8137 Cordless kettle,234.2,50.0,1.0,5.79,1356.8,0.37
1087,2023-07-10T19:12:35+00:00,Orpat OEK-8137 Cordless kettle,234.1,50.0,1.0,5.79,1355.6,0.37
1089,2023-07-10T19:12:37+00:00,Orpat OEK-8137 Cordless kettle,234.1,50.0,1.0,5.8,1357.3,0.37
1091,2023-07-10T19:12:39+00:00,Orpat OEK-8137 Cordless kettle,234.2,50.0,1.0,5.8,1357.8,0.38
1093,2023-07-10T19:12:41+00:00,Orpat OEK-8137 Cordless kettle,234.1,50.0,1.0,5.8,1356.5,0.38
1095,2023-07-10T19:12:43+00:00,Orpat OEK-8137 Cordless kettle,234.1,50.0,1.0,5.8,1357.3,0.38
1054,2023-07-10T19:12:01+00:00,2.4 AMP Mobile charger,234.4,50.0,0.41,0.1,9.4,0.19
1052,2023-07-10T19:11:59+00:00,2.4 AMP Mobile charger,234.4,50.0,0.41,0.1,9.5,0.19
1086,2023-07-10T19:12:33+00:00,2.4 AMP Mobile charger,234.4,50.0,0.41,0.1,9.5,0.19
1084,2023-07-10T19:12:31+00:00,2.4 AMP Mobile charger,234.5,50.0,0.41,0.1,9.5,0.19
1082,2023-07-10T19:12:29+00:00,2.4 AMP Mobile charger,234.5,50.0,0.41,0.1,9.4,0.19
1080,2023-07-10T19:12:27+00:00,2.4 AMP Mobile charger,234.5,50.0,0.41,0.1,9.4,0.19
1076,2023-07-10T19:12:23+00:00,2.4 AMP Mobile charger,234.6,50.0,0.41,0.1,9.5,0.19
1074,2023-07-10T19:12:21+00:00,2.4 AMP Mobile charger,234.4,50.0,0.41,0.1,9.4,0.19
1072,2023-07-10T19:12:19+00:00,2.4 AMP Mobile charger,234.2,50.0,0.41,0.1,9.4,0.19
1070,2023-07-10T19:12:17+00:00,2.4 AMP Mobile charger,234.0,50.0,0.41,0.1,9.4,0.19
1068,2023-07-10T19:12:15+00:00,2.4 AMP Mobile charger,234.0,50.0,0.41,0.1,9.4,0.19
1066,2023-07-10T19:12:13+00:00,2.4 AMP Mobile charger,234.1,50.0,0.41,0.1,9.4,0.19
1064,2023-07-10T19:12:11+00:00,2.4 AMP Mobile charger,234.1,50.0,0.41,0.1,9.5,0.19
1062,2023-07-10T19:12:09+00:00,2.4 AMP Mobile charger,234.1,50.0,0.41,0.1,9.4,0.19
1060,2023-07-10T19:12:07+00:00,2.4 AMP Mobile charger,236.6,50.0,0.41,0.1,9.5,0.19
1096,2023-07-10T19:12:43+00:00,2.4 AMP Mobile charger,234.4,50.0,0.41,0.1,9.5,0.19
1094,2023-07-10T19:12:41+00:00,2.4 AMP Mobile charger,234.3,50.0,0.41,0.1,9.4,0.19
1092,2023-07-10T19:12:39+00:00,2.4 AMP Mobile charger,234.4,50.0,0.41,0.1,9.5,0.19
1090,2023-07-10T19:12:37+00:00,2.4 AMP Mobile charger,234.4,50.0,0.41,0.1,9.4,0.19
1088,2023-07-10T19:12:35+00:00,2.4 AMP Mobile charger,234.3,50.0,0.41,0.1,9.5,0.19
1097,2023-07-10T19:12:45+00:00,Orpat OEK-8137 Cordless kettle,234.1,50.0,1.0,5.8,1357.1,0.38
1099,2023-07-10T19:12:48+00:00,Orpat OEK-8137 Cordless kettle,234.1,50.0,1.0,5.8,1357.2,0.38
1101,2023-07-10T19:12:50+00:00,Orpat OEK-8137 Cordless kettle,234.1,50.0,1.0,5.8,1356.6,0.38
1103,2023-07-10T19:12:52+00:00,Orpat OEK-8137 Cordless kettle,234.1,50.0,1.0,5.8,1356.6,0.38
1105,2023-07-10T19:12:54+00:00,Orpat OEK-8137 Cordless kettle,234.2,50.0,1.0,5.8,1358.2,0.38
1107,2023-07-10T19:12:56+00:00,Orpat OEK-8137 Cordless kettle,234.3,50.0,1.0,5.8,1359.3,0.38
1109,2023-07-10T19:12:58+00:00,Orpat OEK-8137 Cordless kettle,236.7,50.0,1.0,1.56,385.8,0.38
1111,2023-07-10T19:13:00+00:00,Orpat OEK-8137 Cordless kettle,234.3,50.0,1.0,5.78,1353.4,0.38
1113,2023-07-10T19:13:02+00:00,Orpat OEK-8137 Cordless kettle,234.3,50.0,1.0,5.78,1353.2,0.38
1115,2023-07-10T19:13:04+00:00,Orpat OEK-8137 Cordless kettle,234.4,50.0,1.0,5.77,1353.0,0.38
1117,2023-07-10T19:13:06+00:00,Orpat OEK-8137 Cordless kettle,234.5,50.0,1.0,5.77,1349.9,0.38
1119,2023-07-10T19:13:08+00:00,Orpat OEK-8137 Cordless kettle,234.5,50.0,1.0,5.78,1356.3,0.38
1121,2023-07-10T19:13:10+00:00,Orpat OEK-8137 Cordless kettle,234.5,50.0,1.0,5.81,1361.8,0.39
